Package Name,Functions,Data Safety Labels
com.easybrain.art.puzzle,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easybrain.find.the.difference,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easybrain.jigsaw.puzzles,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easybrain.killer.sudoku.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easybrain.nonogram,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easybrain.nonogram.color,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easybrain.spider.solitaire,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easybrain.sudoku.android,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.easyfun.solitaire,"java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Other app performance data,Diagnostics,Device or other IDs,App activity"
com.easymobs.pregnancy,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.ebelter.bwell,android.os.StrictMode.getThreadPolicy,App info and performance
com.ecobee.athenamobile,android.location.LocationManager.getLastKnownLocation,Precise location
com.economist.lamarr,"android.app.ActivityManager.getRunningAppProcesses,android.os.BatteryManager.getIntProperty,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getBSSID,android.telephony.TelephonyManager.getDataNetworkType","App activity,App info and performance,Diagnostics,Device or other IDs"
com.edgeround.lightingcolors.rgb,"android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,App activity,Diagnostics,Device or other IDs,Personal info"
com.edjing.edjingdjturntable,"android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace","App info and performance,Other app performance data,Location,Precise location,Approximate location,App activity,Diagnostics"
com.edmunds,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Personal info,App activity"
com.edujoy.Baby_puzzles,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Personal info,Diagnostics"
com.edujoy.masha.games,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics"
com.edujoy.vlad.niki,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics"
com.eliferun.music,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,App activity"
com.ellisapps.bedtimefan,"android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","App activity,Personal info"
com.ellisapps.itrackbitesplus,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getUsableSpace,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Other app performance data"
com.enjoyfunapps.calligraphyname,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,java.net.NetworkInterface.getHardwareAddress,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Device or other IDs,App activity,Diagnostics"
com.eresourcesfl.babylonbee,"android.os.StrictMode.getVmPolicy,android.os.BatteryManager.getIntProperty,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Personal info"
com.espn.score_center,"android.location.LocationManager.getLastKnownLocation,android.content.ContentProvider.openAssetFile,android.content.ContentProvider.openTypedAssetFile","Precise location,Files and docs"
