Package Name,PIIS,Data Safety Labels
com.com2ususa.mlbpiul.android.google.global.normal,"DeviceName,BuildNumber",Device or other IDs
com.comfun.mobile.ludo.gpas,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.comfun.mobile.lukd.gpas,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.comikey.banagher,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.command2020,"DeviceName,BuildNumber",Device or other IDs
com.commas.client,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.companion.homeworkout.fitness,"DeviceName,BuildNumber",Device or other IDs
com.company.toster,"DeviceName,BuildNumber",Device or other IDs
com.compass.compass,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.concur.breeze,"DeviceName,BuildNumber",Device or other IDs
com.condenast.thenewyorker.android,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.construction.ramp.jumping,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.cool.stylish.text.art.fancy.color.creator,"DeviceName,BuildNumber",Device or other IDs
com.CoolBears.TruckWars,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.copart.membermobile,DeviceName,Device or other IDs
com.coreplane.badukpop.prod,"DeviceName,BuildNumber",Device or other IDs
com.covermaker.thumbnail.maker,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.cozi.androidfree,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.craft.fun.good.earth.realm.block,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.craft.good.vip.build.builder,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.crazy.block.robo.monster.cliffs.craft,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.crazy.dragon.hokm,"DeviceName,BuildNumber",Device or other IDs
com.crazy.plane.landing,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.crazy.restaurant.madness.cooking.chef,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.creativemobile.nno,"DeviceName,BuildNumber,Google_Services_Framework_ID,Name,Email,Surname","Device or other IDs,Personal info,Emails"
com.crewapp.android.crew,"DeviceName,BuildNumber",Device or other IDs
com.critical.strike2,"DeviceName,BuildNumber",Device or other IDs
com.cronometer.android.gold,"DeviceName,BuildNumber",Device or other IDs
com.crunchyroll.crunchyroid,"DeviceName,AdvertisingID,BuildNumber",Device or other IDs
com.crunchyroll.princessconnectredive,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.crush.knife.burst.frenzy,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.cube.crush.connect,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.cupcat.bumppop,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.cupshe.cupshe,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.cyberjoy.woodharvest,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.cybermagic.cctvcamerarecorder,"DeviceName,BuildNumber",Device or other IDs
com.cygames.Shadowverse,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.daerisoft.thespikerm,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.dagtirmanma.oyunu,"DeviceName,BuildNumber",Device or other IDs
com.dailyhoroscope.free12,"DeviceName,BuildNumber",Device or other IDs
com.dailymoods.diary,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.dailywire.thedailywire,"DeviceName,AdvertisingID",Device or other IDs
com.dakhealthstudio.clubapp.women.fitness,"DeviceName,BuildNumber",Device or other IDs
com.dalakgames.pullitdown,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dalcomsoft.ssat,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dalcomsoft.ssyg,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dashlane,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.dayforce.mobile,"DeviceName,BuildNumber",Device or other IDs
com.ddgames.newmusicplayer,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.defi.wallet,"DeviceName,BuildNumber",Device or other IDs
com.defianttech.diskdigger,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.delgeo.desygner,"DeviceName,BuildNumber,Email,Surname,Name,AdvertisingID","Device or other IDs,Emails,Personal info"
com.delightgames.medievalfantasy,"DeviceName,BuildNumber",Device or other IDs
com.dephotos.crello,"DeviceName,BuildNumber",Device or other IDs
com.deportes,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.derwinstudio.golforbit,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.detective.md,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dg.grand.cargo.helicopter.robot.transformation.games,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dg.puzzlebrothers.mahjong.halloween,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dg.puzzlebrothers.mahjong.mysterymansion,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.dg.puzzlebrothers.mahjong.world.gardens.butterfly,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.dg.turbonuke.bingo.quest.summer.garden,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dhgate.buyermob,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.different.toonme,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.digighost.cropblast,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.digikala.diagon,"DeviceName,BuildNumber,Longitude,Latitude,AdvertisingID","Device or other IDs,Location"
com.digitas.solidstarts,"DeviceName,BuildNumber",Device or other IDs
com.dinofun.paintbynumber.pixelgame,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dirtybit.fra,"DeviceName,BuildNumber",Device or other IDs
com.disney.emojimatch_goo,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.disney.frozensaga_goo,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.diveomedia.little.stories.bedtime.books.kids,"DeviceName,BuildNumber",Device or other IDs
com.DL.airplanegamesfightingoffline,"DeviceName,BuildNumber",Device or other IDs
com.dm.scarypiggy.haunted.house.escape.Piggy,"DeviceName,BuildNumber",Device or other IDs
com.dmg.grand.miami.open.world.crime.ganster.paidgames,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dmg.grand.superheroes.robot.wrestling.ring.fighting,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dobrogamesdg.squid.candy.game,"DeviceName,BuildNumber",Device or other IDs
com.docreader.readerdocument,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.doctorondemand.android.patient,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.documentreader.documentapp.filereader,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dollargeneral.android,"DeviceName,BuildNumber",Device or other IDs
com.dominovamos.game,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.donkeycat.mill,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dopuz.klotski.riddle,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.doublefs.halara,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.downloadwhatsappstatus.statussaver.videodownloader,"DeviceName,BuildNumber",Device or other IDs
com.dozer.mania.pusher.game,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dragon.game.earth.house.craft,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dragon.unityproject,"DeviceName,BuildNumber",Device or other IDs
com.dragonflow.android.orbi,DeviceName,Device or other IDs
com.dream_studio.animalringtones,"DeviceName,BuildNumber",Device or other IDs
com.dream_studio.birdsongsringtones,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
com.dreamapp.app,"AdvertisingID,DeviceName,BuildNumber",Device or other IDs
com.dressup.avatar.vlinder.doll.princess,"DeviceName,BuildNumber,AdvertisingID",Device or other IDs
