Package Name,Functions,Data Safety Labels
com.cool.anime.boy.wallpapers.backgrounds.uhd4k,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace","App info and performance,Personal info,Other app performance data,Diagnostics"
com.cool.stylish.text.art.fancy.color.creator,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID","App info and performance,Diagnostics,App activity,Personal info,Device or other IDs"
com.CoolBears.TruckWars,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.copart.membermobile,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.covermaker.thumbnail.maker,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Personal info,App activity,Device or other IDs,Diagnostics"
com.cradley.tiger.robot.transforming.games,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.craft.fun.good.earth.realm.block,"android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,Diagnostics"
com.craft.good.vip.build.builder,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.craftsman.go,android.os.StrictMode.getThreadPolicy,App info and performance
com.crazy.block.robo.monster.cliffs.craft,"android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getSSID","Device or other IDs,Diagnostics"
com.crazy.restaurant.madness.cooking.chef,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,java.io.File.getUsableSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Other app performance data,Device or other IDs,Personal info,App activity,Diagnostics"
com.crazylabs.acrylic.nails,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Other app performance data,Personal info"
com.crazylabs.amaze.game,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
com.crazylabs.asmr.cut,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace","Personal info,Other app performance data"
com.crazylabs.coin.rush,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Other app performance data,Personal info"
com.crazylabs.dentist,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.crazylabs.diamond.paint.by.number,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Other app performance data,Personal info"
com.crazylabs.diy.make.up,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.crazylabs.foot.doctor,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace","Other app performance data,Personal info"
com.crazylabs.hair.dye.challenge,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Other app performance data,Personal info"
com.crazylabs.lady.bug,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.crazylabs.sausage.run,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace","Other app performance data,Personal info"
com.crazylabs.soap.cutting,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.crazylabs.tie.dye.art,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace","Other app performance data,Personal info"
com.crazymodcraftm,"android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,App activity,Device or other IDs,Personal info"
com.createlogo.logomaker,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App activity,App info and performance,Personal info,Diagnostics"
com.creative.cross.stitch.relaxing.game,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.os.Build.getSerial,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getSubscriberId,android.telephony.TelephonyManager.getImei,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getDeviceId,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace","Device or other IDs,App activity,App info and performance,Diagnostics,Other app performance data"
com.creativemobile.nno,"android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","App info and performance,App activity,Personal info,Diagnostics"
com.critical.strike2,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator","Other app performance data,Personal info,Device or other IDs"
com.crossfield.bingotreasure,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Device or other IDs,App info and performance,Diagnostics"
com.crrepa.band.dafit,android.os.StrictMode.getThreadPolicy,App info and performance
com.crunchyroll.crmanga,android.os.StrictMode.getThreadPolicy,App info and performance
com.crush.knife.burst.frenzy,"android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getMacAddress,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.accounts.AccountManager.getAccountsByType,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Device or other IDs,Other app performance data,Diagnostics,Personal info,App activity"
com.cube.crush.connect,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,App info and performance,App activity,Device or other IDs,Other app performance data,Diagnostics"
com.cupshe.cupshe,"android.net.wifi.WifiInfo.getBSSID,android.os.StrictMode.getThreadPolicy,java.net.NetworkInterface.getHardwareAddress,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getCellLocation,android.app.ActivityManager.getRunningAppProcesses,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getAllCellInfo,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNeighboringCellInfo","Device or other IDs,App info and performance,Personal info,Diagnostics,Location,Precise location,App activity,Approximate location"
com.custom.goescape,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.cutestudio.neonledkeyboard,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Device or other IDs,App activity"
com.cvs.launchers.cvs,"android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.getCurrentLocation","Personal info,Location,Precise location,Approximate location"
com.cyberjoy.woodharvest,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,App info and performance"
com.cybermagic.cctvcamerarecorder,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,java.io.File.getTotalSpace","App activity,App info and performance,Diagnostics,Personal info,Device or other IDs,Other app performance data"
com.cygames.Shadowverse,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
com.d2m.merge.car.battle,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.daerisoft.thespikerm,"android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Other app performance data,Device or other IDs,Diagnostics,Personal info"
